Date,Open,High,Low,Close,Adj Close,Volume
2017-03-27,118.849998,119.059998,117.790001,118.449997,113.710426,2110600
2017-03-28,118.750000,118.900002,117.639999,118.000000,113.278404,2695300
2017-03-29,117.830002,118.139999,116.769997,117.879997,113.163223,4294300
2017-03-30,117.550003,117.790001,115.430000,115.620003,110.993652,2093200
2017-03-31,115.500000,116.389999,115.300003,115.989998,111.348862,4699700
2017-04-03,116.050003,116.519997,114.800003,116.169998,111.521660,4074500
2017-04-04,115.690002,116.779999,115.690002,116.029999,111.387238,1718300
2017-04-05,116.570000,117.279999,116.050003,116.550003,111.886459,1881700
2017-04-06,116.040001,117.860001,115.559998,117.809998,113.426933,3653600
2017-04-07,117.989998,118.959999,117.809998,118.459999,114.052734,2561800
2017-04-10,118.550003,119.300003,118.040001,118.620003,114.206787,2147200
2017-04-11,118.360001,118.750000,117.379997,118.680000,114.264565,1673300
2017-04-12,118.230003,118.379997,117.510002,117.830002,113.446190,1668000
2017-04-13,118.050003,118.889999,117.720001,117.889999,113.503960,1115900
2017-04-17,118.290001,118.669998,117.930000,118.639999,114.226051,940200
2017-04-18,118.430000,119.480003,118.269997,119.349998,114.909637,1719200
2017-04-19,119.660004,119.730003,118.699997,118.970001,114.543762,1434400
2017-04-20,119.110001,119.129997,117.839996,118.269997,113.869820,2790600
2017-04-21,118.480003,118.730003,117.930000,118.360001,113.956467,2409500
2017-04-24,119.419998,119.419998,118.250000,118.760002,114.341576,1748100
2017-04-25,118.919998,119.379997,118.610001,119.080002,114.649681,2072300
2017-04-26,118.900002,119.019997,115.620003,115.809998,111.501328,3963400
2017-04-27,123.339996,125.739998,123.150002,125.610001,120.936737,4945700
2017-04-28,126.080002,126.080002,124.820000,125.209999,120.551628,1943300
2017-05-01,125.550003,125.669998,124.720001,125.519997,120.850067,1381300
2017-05-02,125.750000,126.190002,125.019997,125.910004,121.225586,1427900
2017-05-03,126.000000,126.000000,125.089996,125.599998,120.927086,936600
2017-05-04,125.930000,126.120003,125.470001,125.949997,121.264069,971300
2017-05-05,126.480003,126.480003,125.699997,126.139999,121.447006,755300
2017-05-08,126.150002,126.349998,125.550003,126.169998,121.475876,974700
2017-05-09,126.220001,127.080002,125.910004,126.730003,122.015060,1097000
2017-05-10,126.449997,127.459999,126.449997,127.089996,122.361656,1378300
2017-05-11,126.839996,127.190002,126.080002,126.879997,122.159492,978600
2017-05-12,126.870003,126.870003,126.139999,126.510002,121.803253,793600
2017-05-15,126.330002,127.639999,126.010002,127.629997,122.881577,1346000
2017-05-16,127.580002,127.610001,127.110001,127.500000,122.756416,930700
2017-05-17,126.760002,127.419998,125.290001,125.349998,120.686386,1471600
2017-05-18,125.199997,125.830002,124.220001,125.150002,120.493851,1697300
2017-05-19,125.279999,126.669998,124.699997,125.379997,120.715271,2704500
2017-05-22,125.500000,127.279999,125.160004,127.160004,122.429077,1719800
2017-05-23,127.800003,130.100006,127.389999,129.149994,124.345016,2670800
2017-05-24,139.710007,140.250000,136.410004,137.830002,132.702072,5279500
2017-05-25,137.529999,138.809998,135.429993,138.360001,133.212372,3528800
2017-05-26,138.029999,139.860001,136.830002,138.559998,133.404922,2318100
2017-05-30,138.479996,140.199997,138.000000,140.050003,134.839523,2606300
2017-05-31,140.199997,141.080002,139.520004,140.639999,135.407562,2388000
2017-06-01,140.550003,141.679993,140.270004,141.330002,136.071915,1903100
2017-06-02,141.220001,142.889999,141.130005,142.809998,137.496780,1521900
2017-06-05,142.619995,143.460007,142.190002,142.649994,137.342758,1472500
2017-06-06,142.179993,142.940002,141.600006,141.630005,136.360718,1987100
2017-06-07,142.119995,142.809998,141.429993,141.970001,136.688049,1447000
2017-06-08,142.229996,142.990005,141.610001,142.710007,137.400528,1416800
2017-06-09,143.000000,143.809998,139.100006,140.210007,134.993576,1890700
2017-06-12,138.960007,140.139999,138.009995,139.740005,134.541016,1776500
2017-06-13,139.800003,140.710007,139.410004,139.880005,134.675827,1492500
2017-06-14,140.500000,141.029999,138.860001,140.190002,134.974274,906900
2017-06-15,138.960007,140.479996,138.130005,140.000000,134.791382,1347000
2017-06-16,138.649994,140.460007,138.649994,139.490005,134.300339,1920800
2017-06-19,140.199997,141.279999,139.750000,140.750000,135.513443,1690200
2017-06-20,140.559998,140.899994,140.029999,140.169998,134.954987,1042200
2017-06-21,140.779999,141.520004,139.979996,140.250000,135.032059,1265100
2017-06-22,139.899994,140.639999,139.600006,139.990005,134.781769,1112900
2017-06-23,140.240005,140.779999,139.559998,140.399994,135.176468,1543600
2017-06-26,138.410004,139.850006,137.679993,138.399994,133.250885,1363800
2017-06-27,137.779999,138.410004,135.259995,135.289993,130.256607,1540500
2017-06-28,135.449997,137.619995,134.490005,135.369995,130.333618,1533100
2017-06-29,134.979996,135.130005,132.350006,133.100006,128.148102,1784900
2017-06-30,133.750000,134.779999,132.779999,132.809998,127.868835,2294800
2017-07-03,133.820007,133.830002,131.639999,131.679993,126.780891,759200
2017-07-05,131.910004,132.889999,131.259995,131.979996,127.069725,1275600
2017-07-06,130.889999,131.809998,130.259995,131.100006,126.548485,1411600
2017-07-07,132.000000,133.000000,131.710007,131.899994,127.320732,1226200
2017-07-10,131.539993,132.429993,131.000000,131.869995,127.291733,1182600
2017-07-11,132.179993,132.979996,131.690002,132.360001,127.764755,990200
2017-07-12,133.490005,133.789993,133.029999,133.479996,128.845856,1328400
2017-07-13,133.449997,134.000000,131.789993,132.399994,127.803391,1596900
2017-07-14,132.889999,133.389999,132.679993,132.880005,128.266724,1572000
2017-07-17,132.960007,133.759995,132.619995,133.070007,128.450073,1011300
2017-07-18,132.690002,133.820007,132.649994,133.649994,129.009949,808800
2017-07-19,133.429993,135.259995,133.289993,135.190002,130.496490,1082700
2017-07-20,135.169998,135.910004,134.199997,135.350006,130.650955,1172300
2017-07-21,134.690002,135.789993,134.190002,134.839996,130.158630,849500
2017-07-24,134.979996,136.259995,134.720001,136.250000,131.519669,910600
2017-07-25,136.830002,137.660004,135.940002,136.839996,132.089188,941100
2017-07-26,137.000000,137.399994,136.369995,137.139999,132.378784,980700
2017-07-27,136.899994,137.710007,135.139999,136.869995,132.118179,1257800
2017-07-28,136.479996,137.009995,135.399994,135.639999,130.930893,979600
2017-07-31,135.559998,137.410004,135.509995,137.210007,132.446365,1130200
2017-08-01,137.639999,138.710007,135.710007,137.429993,132.658722,1010000
2017-08-02,137.490005,137.589996,135.830002,136.529999,131.789932,1238200
2017-08-03,136.949997,137.649994,136.250000,137.139999,132.378784,879600
2017-08-04,137.550003,137.789993,136.690002,136.899994,132.147125,675700
2017-08-07,136.270004,137.050003,135.940002,136.649994,131.905807,866300
2017-08-08,136.029999,137.210007,135.809998,136.179993,131.452118,746700
2017-08-09,136.000000,136.970001,135.259995,136.820007,132.069916,761700
2017-08-10,135.990005,136.479996,134.800003,135.160004,130.467514,928300
2017-08-11,136.729996,137.039993,135.089996,136.600006,131.857574,747200
2017-08-14,137.399994,139.580002,137.399994,138.889999,134.068024,1148900
2017-08-15,138.399994,139.089996,135.809998,137.470001,132.697342,1548000
2017-08-16,137.339996,138.210007,137.070007,137.919998,133.131714,1075500
2017-08-17,137.699997,137.880005,134.429993,134.460007,129.791840,1272800
2017-08-18,133.949997,135.089996,133.770004,134.110001,129.454025,1305900
2017-08-21,134.479996,136.080002,133.979996,135.910004,131.191528,1778900
2017-08-22,136.139999,138.350006,135.580002,138.149994,133.353729,2260900
2017-08-23,138.250000,139.399994,133.600006,135.520004,130.815048,2557000
2017-08-24,135.270004,135.800003,133.710007,135.330002,130.631638,1944200
2017-08-25,135.660004,137.789993,135.660004,137.350006,132.581528,1530000
2017-08-28,137.289993,138.179993,136.479996,137.899994,133.112381,1471300
2017-08-29,136.759995,138.600006,136.750000,138.009995,133.218567,1019100
2017-08-30,137.789993,140.139999,137.759995,139.970001,135.110550,1859200
2017-08-31,140.070007,141.690002,139.759995,141.449997,136.539169,2337200
2017-09-01,141.830002,142.259995,141.059998,141.899994,136.973526,1074900
2017-09-05,141.070007,142.449997,140.850006,141.539993,136.626022,1370200
2017-09-06,142.149994,142.490005,140.740005,141.139999,136.239944,1185600
2017-09-07,140.990005,141.759995,140.070007,141.000000,136.104813,1525700
2017-09-08,141.169998,141.699997,140.940002,141.559998,136.645340,953200
2017-09-11,142.429993,143.080002,141.869995,142.639999,137.687836,1096400
2017-09-12,142.929993,143.000000,140.529999,142.380005,137.436874,1787900
2017-09-13,141.699997,142.259995,140.750000,142.059998,137.127975,1231600
2017-09-14,141.339996,142.089996,140.580002,142.080002,137.147278,1264800
2017-09-15,141.850006,142.350006,141.110001,142.130005,137.195541,1423500
2017-09-18,142.070007,144.059998,141.610001,143.800003,138.807587,1408400
2017-09-19,144.300003,146.039993,143.589996,145.339996,140.294098,1740600
2017-09-20,145.330002,145.910004,144.000000,144.970001,139.936951,1249700
2017-09-21,145.820007,145.899994,144.059998,144.490005,139.473602,1162900
2017-09-22,144.070007,146.720001,144.070007,146.320007,141.240067,1311000
2017-09-25,145.529999,145.990005,143.759995,144.740005,139.714966,1324800
2017-09-26,145.229996,145.610001,144.100006,144.770004,139.743912,1166300
2017-09-27,144.199997,145.679993,143.679993,144.360001,139.348145,1567300
2017-09-28,143.460007,144.020004,141.600006,142.309998,137.369308,1935400
2017-09-29,142.179993,142.919998,140.369995,142.139999,137.205185,2566400
2017-10-02,142.259995,143.289993,141.179993,141.740005,136.819122,1583900
2017-10-03,141.770004,142.300003,141.309998,141.850006,136.925262,1244900
2017-10-04,141.750000,142.889999,140.210007,142.669998,137.716827,1612200
2017-10-05,142.990005,143.130005,142.020004,142.860001,137.900208,1068900
2017-10-06,142.350006,144.240005,142.039993,144.179993,139.555328,992700
2017-10-09,144.339996,144.339996,143.410004,143.960007,139.342438,786900
2017-10-10,143.949997,144.720001,143.460007,144.179993,139.555328,778200
2017-10-11,144.169998,144.679993,143.179993,143.660004,139.052063,1217000
2017-10-12,143.649994,145.929993,143.460007,145.860001,141.181458,1094500
2017-10-13,146.809998,146.990005,145.250000,145.649994,140.978165,1029700
2017-10-16,146.000000,146.000000,144.639999,144.740005,140.097382,743100
2017-10-17,144.779999,145.639999,144.529999,145.500000,140.832977,1143900
2017-10-18,145.610001,146.460007,145.139999,145.770004,141.094376,888100
2017-10-19,145.399994,146.649994,145.380005,146.619995,141.917114,873600
2017-10-20,146.460007,148.419998,146.460007,147.970001,143.223755,1175300
2017-10-23,148.529999,148.889999,146.960007,147.320007,142.594650,810300
2017-10-24,147.089996,148.619995,145.830002,148.619995,143.852966,1144700
2017-10-25,148.350006,149.740005,147.970001,149.460007,144.666016,1460600
2017-10-26,150.050003,151.949997,149.429993,151.330002,146.476044,1124800
2017-10-27,151.399994,153.860001,150.820007,153.460007,148.537659,1173100
2017-10-30,153.220001,153.259995,150.389999,151.449997,146.592194,953900
2017-10-31,151.779999,151.990005,150.509995,151.020004,146.175964,858900
2017-11-01,151.850006,152.220001,150.550003,151.360001,146.505051,892400
2017-11-02,151.339996,152.320007,150.600006,152.149994,147.269684,925500
2017-11-03,151.889999,154.039993,151.039993,153.639999,148.711914,962400
2017-11-06,153.860001,154.190002,152.039993,152.679993,147.782715,671100
2017-11-07,153.250000,153.330002,151.580002,152.509995,147.618164,662900
2017-11-08,152.610001,153.190002,151.669998,152.960007,148.053757,734300
2017-11-09,152.009995,152.589996,150.580002,152.410004,147.521408,954700
2017-11-10,151.660004,153.449997,151.559998,153.300003,148.382843,712000
2017-11-13,153.009995,155.369995,153.009995,154.889999,149.921860,1091400
2017-11-14,154.050003,155.779999,153.520004,155.210007,150.231567,946500
2017-11-15,155.220001,156.460007,153.360001,153.860001,148.924881,1659000
2017-11-16,154.089996,156.039993,153.589996,155.649994,150.657471,1143700
2017-11-17,155.990005,156.710007,155.270004,156.550003,151.528595,1247700
2017-11-20,157.220001,158.899994,156.529999,157.779999,152.719147,1871100
2017-11-21,152.500000,156.389999,151.179993,151.789993,146.921249,2533400
2017-11-22,151.940002,152.380005,150.720001,151.630005,146.766388,1821500
2017-11-24,151.100006,153.979996,151.020004,153.910004,148.973282,1055000
2017-11-27,153.809998,155.119995,153.350006,154.770004,149.805679,1609600
2017-11-28,154.919998,155.889999,154.330002,155.789993,150.792969,1359000
2017-11-29,155.869995,155.960007,153.179993,154.220001,149.273331,2266600
2017-11-30,154.759995,157.800003,153.910004,157.220001,152.177078,3417500
2017-12-01,156.139999,158.000000,152.580002,156.440002,151.422134,1645600
2017-12-04,156.699997,156.880005,154.210007,154.539993,149.583054,1691400
2017-12-05,154.699997,156.320007,154.190002,154.470001,149.515274,961200
2017-12-06,154.460007,156.250000,153.559998,156.190002,151.180145,946600
2017-12-07,155.710007,155.990005,154.289993,155.559998,150.570343,1606900
2017-12-08,156.050003,156.389999,154.149994,155.229996,150.250946,1637900
2017-12-11,155.089996,155.830002,153.940002,155.679993,150.686508,1378800
2017-12-12,155.330002,156.410004,154.529999,155.850006,150.851074,1021100
2017-12-13,156.350006,157.759995,156.009995,156.479996,151.460800,1426000
2017-12-14,156.830002,157.479996,155.610001,156.190002,151.180145,1044400
2017-12-15,156.990005,159.770004,156.039993,159.649994,154.529144,2382900
2017-12-18,160.000000,161.440002,159.800003,161.130005,155.961670,1382700
2017-12-19,160.860001,161.300003,158.699997,159.880005,154.751801,1740200
2017-12-20,160.300003,160.460007,158.110001,159.350006,154.238785,1393800
2017-12-21,159.389999,159.850006,158.020004,158.619995,153.532196,1511900
2017-12-22,158.240005,158.679993,157.669998,158.500000,153.416031,679100
2017-12-26,157.410004,159.220001,157.410004,158.929993,153.832245,618100
2017-12-27,158.970001,159.429993,158.449997,158.729996,153.638626,547900
2017-12-28,159.490005,159.490005,158.050003,158.580002,153.493469,636300
