Date,Open,High,Low,Close,Adj Close,Volume
2017-03-27,65.370003,66.279999,65.239998,66.099998,52.514374,4962300
2017-03-28,65.959999,66.209999,65.639999,65.980003,52.419041,5067400
2017-03-29,65.949997,66.269997,65.680000,65.769997,52.252209,3649900
2017-03-30,65.760002,65.820000,65.250000,65.459999,52.005917,3749600
2017-03-31,65.459999,65.519997,65.150002,65.160004,51.767570,4057800
2017-04-03,65.239998,65.589996,64.879997,65.029999,51.664295,5229600
2017-04-04,65.120003,65.300003,64.830002,65.110001,51.727848,3457900
2017-04-05,65.230003,65.760002,64.860001,64.959999,51.608677,4396300
2017-04-06,65.029999,65.190002,64.650002,65.080002,51.704018,4628400
2017-04-07,65.059998,65.930000,64.830002,65.540001,52.069477,6089300
2017-04-10,65.500000,65.779999,64.910004,64.970001,51.616627,7136200
2017-04-11,64.430000,64.430000,63.320000,64.180000,51.496269,5404500
2017-04-12,64.169998,64.410004,63.669998,64.370003,51.648724,6122000
2017-04-13,64.239998,64.720001,64.080002,64.129997,51.456150,3896700
2017-04-17,64.790001,64.970001,64.059998,64.309998,51.600574,4189500
2017-04-18,64.029999,64.080002,63.119999,63.650002,51.071011,4755800
2017-04-19,63.900002,63.930000,63.310001,63.450001,50.910542,4057100
2017-04-20,63.720001,64.000000,63.290001,63.779999,51.175312,5708600
2017-04-21,63.759998,64.290001,63.549999,63.820000,51.207413,4154900
2017-04-24,64.400002,65.160004,64.260002,64.660004,51.881413,7121000
2017-04-25,64.940002,65.629997,64.820000,65.099998,52.234451,5352900
2017-04-26,65.190002,65.919998,65.019997,65.040001,52.186317,5008900
2017-04-27,65.449997,67.500000,65.120003,66.070000,53.012753,11692900
2017-04-28,66.059998,66.320000,65.440002,65.940002,52.908447,5521100
2017-05-01,66.000000,66.669998,65.940002,66.480003,53.341724,4575800
2017-05-02,66.510002,66.680000,66.180000,66.629997,53.462082,4342800
2017-05-03,66.449997,66.879997,66.209999,66.739998,53.550343,4993400
2017-05-04,66.739998,67.400002,66.620003,67.230003,53.943512,4287400
2017-05-05,67.190002,67.220001,66.320000,66.989998,53.750931,4587800
2017-05-08,66.940002,66.949997,66.139999,66.209999,53.125092,4497400
2017-05-09,66.199997,66.949997,65.860001,66.169998,53.092999,4395200
2017-05-10,66.160004,66.230003,65.360001,65.980003,52.940540,5140200
2017-05-11,65.900002,65.959999,64.660004,65.300003,52.394924,7853800
2017-05-12,65.269997,66.190002,65.209999,66.059998,53.004730,6093500
2017-05-15,66.070000,66.849998,65.949997,66.669998,53.494175,8527900
2017-05-16,66.730003,66.919998,66.330002,66.849998,53.638607,6313500
2017-05-17,66.849998,66.849998,64.610001,65.370003,52.451096,12771400
2017-05-18,65.370003,66.099998,65.199997,65.629997,52.659702,6001000
2017-05-19,65.739998,66.010002,65.309998,65.580002,52.619595,6731800
2017-05-22,65.550003,65.620003,64.800003,65.440002,52.507263,5541700
2017-05-23,65.440002,66.260002,65.430000,65.839996,52.828209,4676500
2017-05-24,65.790001,66.120003,65.570000,65.930000,52.900421,3174600
2017-05-25,66.059998,66.570000,65.800003,66.320000,53.213345,4058300
2017-05-26,66.139999,66.410004,65.849998,66.059998,53.004730,4083000
2017-05-30,65.889999,66.199997,65.809998,66.019997,52.972633,4803900
2017-05-31,66.239998,66.410004,65.610001,66.019997,52.972633,6935800
2017-06-01,66.260002,66.720001,66.120003,66.709999,53.526260,4554700
2017-06-02,66.809998,67.309998,66.620003,67.250000,53.959549,5646000
2017-06-05,67.250000,67.860001,66.879997,67.510002,54.168175,4918100
2017-06-06,67.480003,68.099998,67.370003,67.870003,54.457031,5494500
2017-06-07,68.010002,69.320000,68.010002,68.750000,55.163109,8406300
2017-06-08,68.750000,69.050003,68.330002,68.760002,55.171139,6082500
2017-06-09,68.800003,69.830002,68.720001,69.669998,55.901299,6159800
2017-06-12,69.790001,69.900002,69.250000,69.529999,55.788963,6084300
2017-06-13,69.620003,70.029999,69.419998,69.669998,55.901299,5269000
2017-06-14,69.480003,70.790001,69.370003,70.519997,56.583305,6639100
2017-06-15,70.339996,70.650002,69.879997,70.599998,56.647495,4682700
2017-06-16,70.800003,71.120003,70.489998,71.050003,57.008564,9342300
2017-06-19,71.110001,71.589996,70.940002,71.339996,57.241253,6396300
2017-06-20,71.440002,71.809998,71.160004,71.220001,57.144974,6542800
2017-06-21,71.110001,71.699997,71.050003,71.339996,57.241253,6096800
2017-06-22,71.489998,73.669998,71.410004,73.180000,58.717625,9998900
2017-06-23,73.199997,73.489998,72.260002,72.639999,58.284340,7064500
2017-06-26,72.790001,72.940002,72.410004,72.739998,58.364578,4019500
2017-06-27,72.699997,73.059998,72.250000,72.389999,58.083744,4490600
2017-06-28,72.720001,73.540001,72.580002,72.919998,58.508995,4196200
2017-06-29,73.150002,73.169998,71.910004,72.480003,58.155968,4444700
2017-06-30,72.570000,72.820000,72.209999,72.510002,58.180042,4729100
2017-07-03,72.760002,72.989998,72.370003,72.419998,58.107815,2570700
2017-07-05,72.480003,72.739998,71.989998,72.480003,58.155968,4751900
2017-07-06,72.239998,72.449997,71.410004,71.730003,57.554184,4372100
2017-07-07,72.110001,72.110001,71.629997,72.029999,57.794880,4333700
2017-07-10,71.800003,72.220001,71.580002,71.830002,57.634415,3158300
2017-07-11,71.889999,72.169998,71.330002,71.839996,57.642437,3535100
2017-07-12,71.510002,72.129997,71.300003,71.879997,58.192955,4860200
2017-07-13,71.940002,72.900002,71.669998,72.629997,58.800140,5189800
2017-07-14,72.620003,73.230003,72.510002,73.110001,59.188747,4335700
2017-07-17,73.099998,73.470001,72.690002,72.699997,58.856827,3461600
2017-07-18,72.629997,72.860001,71.750000,72.230003,58.476311,5269100
2017-07-19,72.480003,72.769997,72.019997,72.769997,58.913494,3904100
2017-07-20,72.989998,74.220001,72.940002,74.010002,59.917374,5329700
2017-07-21,73.980003,75.040001,73.849998,74.629997,60.419315,4961500
2017-07-24,74.629997,74.750000,73.839996,73.910004,59.836418,5497800
2017-07-25,74.400002,74.550003,72.470001,72.519997,58.711090,6354200
2017-07-26,72.370003,72.690002,71.949997,72.589996,58.767754,4877000
2017-07-27,72.779999,72.800003,70.879997,71.730003,58.071526,7389300
2017-07-28,71.639999,72.440002,69.379997,70.440002,57.027164,8012400
2017-07-31,70.519997,70.580002,69.830002,69.910004,56.598083,7770400
2017-08-01,70.029999,70.839996,69.849998,70.379997,56.978584,6681700
2017-08-02,70.250000,70.739998,69.930000,70.709999,57.245750,4922200
2017-08-03,70.610001,71.010002,70.360001,70.989998,57.472431,4400400
2017-08-04,71.169998,71.370003,70.349998,70.989998,57.472431,4732500
