Date,Open,High,Low,Close,Adj Close,Volume
2017-03-27,100.339996,102.510002,100.150002,101.500000,100.936691,1705900
2017-03-28,101.629997,103.120003,101.529999,102.690002,102.120110,1056800
2017-03-29,101.820000,104.279999,101.150002,103.839996,103.263702,1049100
2017-03-30,103.419998,104.279999,102.110001,103.620003,103.044930,755900
2017-03-31,103.529999,103.910004,102.970001,103.470001,102.895760,774500
2017-04-03,103.480003,104.250000,102.669998,103.180000,102.607361,793700
2017-04-04,103.540001,104.010002,101.360001,101.779999,101.215141,956500
2017-04-05,101.959999,103.599998,101.480003,101.980003,101.414032,822300
2017-04-06,102.379997,103.839996,101.669998,101.970001,101.404076,853900
2017-04-07,101.919998,102.870003,101.699997,101.900002,101.334465,1326900
2017-04-10,102.029999,103.709999,101.550003,101.639999,101.075905,781500
2017-04-11,101.699997,101.839996,100.660004,101.360001,100.797455,851400
2017-04-12,101.269997,101.849998,100.820000,101.209999,100.648293,973400
2017-04-13,101.419998,101.959999,99.470001,99.809998,99.256058,1330000
2017-04-17,100.029999,100.540001,99.570000,99.940002,99.385353,1117300
2017-04-18,99.519997,100.570000,99.000000,99.519997,98.967667,886000
2017-04-19,99.940002,100.489998,99.330002,99.449997,98.898071,811800
2017-04-20,100.019997,101.559998,99.820000,101.410004,100.847206,1497000
2017-04-21,100.709999,101.089996,98.040001,98.260002,97.714684,1521200
2017-04-24,100.019997,102.940002,99.949997,102.309998,101.742180,1954900
2017-04-25,102.419998,103.169998,101.440002,102.870003,102.299095,1098000
2017-04-26,103.099998,104.720001,102.800003,103.449997,102.875862,867900
2017-04-27,103.410004,103.900002,102.389999,103.019997,102.448265,702800
2017-04-28,102.790001,102.790001,100.220001,101.029999,100.469307,826000
2017-05-01,101.019997,101.610001,99.839996,100.080002,99.524574,506400
2017-05-02,100.709999,101.620003,100.230003,101.599998,101.036140,754000
2017-05-03,101.419998,101.860001,99.849998,100.910004,100.349983,714300
2017-05-04,101.510002,101.800003,100.230003,101.160004,100.598579,789900
2017-05-05,101.160004,103.000000,101.110001,102.599998,102.030594,734500
2017-05-08,103.309998,103.400002,102.220001,102.389999,101.821754,527200
2017-05-09,102.820000,103.440002,102.309998,102.760002,102.189697,957100
2017-05-10,102.279999,103.440002,101.320000,103.309998,102.736633,750500
2017-05-11,101.980003,102.660004,99.949997,100.930000,100.369858,1065000
2017-05-12,100.190002,100.720001,98.559998,100.190002,99.633957,886100
2017-05-15,100.239998,101.000000,100.230003,100.489998,99.932297,796100
2017-05-16,99.970001,100.529999,98.779999,99.089996,98.577347,1188600
2017-05-17,99.089996,99.150002,97.379997,97.470001,96.965721,1158900
2017-05-18,97.870003,100.370003,97.110001,99.089996,98.577347,1498500
2017-05-19,99.120003,101.070000,96.849998,100.410004,99.890526,1582500
2017-05-22,101.370003,102.720001,100.980003,102.120003,101.591682,1456000
2017-05-23,103.000000,104.500000,102.089996,102.379997,101.850311,1667300
2017-05-24,102.230003,102.400002,100.370003,102.040001,101.512085,2285700
2017-05-25,107.589996,109.010002,105.949997,106.980003,106.426521,3913400
2017-05-26,106.559998,107.050003,105.279999,105.290001,104.745262,1337800
2017-05-30,106.250000,107.010002,105.029999,105.589996,105.043701,1420500
2017-05-31,105.889999,106.059998,104.349998,105.949997,105.401855,1278600
2017-06-01,106.040001,107.570000,105.739998,106.209999,105.660522,983800
2017-06-02,106.430000,106.690002,105.059998,105.959999,105.411804,672900
2017-06-05,105.739998,105.980003,104.559998,105.209999,104.665695,1174200
2017-06-06,104.519997,105.070000,103.480003,103.650002,103.113762,963100
2017-06-07,103.529999,103.830002,102.050003,103.180000,102.646187,988500
2017-06-08,103.180000,104.139999,102.889999,103.160004,102.626274,639000
2017-06-09,103.300003,105.989998,102.809998,105.589996,105.043701,751900
2017-06-12,105.370003,107.209999,105.300003,106.199997,105.650536,1115000
2017-06-13,106.269997,106.269997,105.120003,105.610001,105.063614,752400
2017-06-14,106.050003,106.580002,105.260002,106.430000,105.879387,694900
2017-06-15,104.919998,105.919998,104.760002,105.660004,105.113335,711000
2017-06-16,105.480003,105.739998,104.680000,105.129997,104.586098,980800
2017-06-19,105.260002,105.809998,104.339996,105.720001,105.173042,611600
2017-06-20,105.599998,105.599998,104.510002,104.889999,104.347328,769600
2017-06-21,104.529999,105.260002,104.470001,105.070000,104.526413,826800
2017-06-22,105.599998,110.120003,105.580002,109.070000,108.505707,1628400
2017-06-23,108.709999,110.589996,108.059998,110.480003,109.908424,1386900
2017-06-26,111.059998,112.800003,111.059998,112.330002,111.748825,1243600
2017-06-27,112.440002,112.959999,111.930000,112.480003,111.898064,901600
2017-06-28,113.050003,115.860001,112.779999,113.370003,112.783470,1227000
2017-06-29,113.599998,114.519997,112.739998,113.779999,113.191345,1086400
2017-06-30,114.959999,115.419998,114.089996,114.500000,113.907616,995400
2017-07-03,114.449997,115.169998,114.230003,114.839996,114.245857,561500
2017-07-05,114.639999,114.820000,112.910004,113.449997,112.863037,801600
2017-07-06,113.040001,113.239998,110.589996,110.879997,110.306351,850000
2017-07-07,111.339996,112.580002,111.309998,112.169998,111.589653,431300
2017-07-10,112.000000,113.129997,111.480003,112.000000,111.420547,685100
2017-07-11,111.889999,112.510002,110.760002,111.760002,111.181816,704400
2017-07-12,112.269997,112.989998,111.680000,111.830002,111.251419,685700
2017-07-13,112.279999,113.699997,111.519997,113.290001,112.703873,1037600
2017-07-14,113.669998,113.699997,112.059998,112.559998,111.977654,568100
2017-07-17,112.949997,114.510002,112.739998,113.610001,113.022202,545500
2017-07-18,113.699997,114.120003,112.169998,112.940002,112.355698,550900
2017-07-19,113.300003,114.279999,112.779999,114.070000,113.479843,444400
2017-07-20,114.389999,116.190002,113.800003,115.750000,115.151146,858600
2017-07-21,115.870003,117.669998,115.379997,116.980003,116.374794,714100
2017-07-24,117.239998,117.239998,116.070000,116.519997,115.917168,658100
2017-07-25,116.760002,119.720001,116.269997,118.730003,118.115738,765500
2017-07-26,118.730003,118.900002,117.510002,118.410004,117.797401,560500
2017-07-27,118.510002,119.959999,118.199997,119.160004,118.543510,629400
2017-07-28,119.279999,120.489998,118.570000,119.940002,119.319466,914300
2017-07-31,119.940002,119.940002,118.169998,119.290001,118.672844,696400
2017-08-01,119.410004,120.139999,118.449997,120.010002,119.389107,475100
2017-08-02,119.699997,120.989998,119.419998,119.730003,119.110573,557300
2017-08-03,120.000000,121.610001,119.610001,121.269997,120.642593,654200
2017-08-04,121.300003,122.750000,121.300003,122.099998,121.468277,760300
2017-08-07,123.040001,124.949997,122.139999,124.089996,123.448006,675200
2017-08-08,125.839996,126.110001,124.089996,124.300003,123.656914,846000
2017-08-09,123.580002,124.699997,123.139999,124.110001,123.467903,610200
2017-08-10,123.419998,123.790001,121.419998,121.629997,121.000725,857000
2017-08-11,121.349998,124.309998,121.089996,123.879997,123.239090,686300
2017-08-14,124.639999,125.089996,123.949997,124.370003,123.726570,580100
2017-08-15,123.809998,124.860001,121.739998,123.379997,122.741661,806600
2017-08-16,123.489998,124.639999,122.989998,124.160004,123.517639,634700
2017-08-17,124.000000,124.830002,122.239998,122.300003,121.667274,1150300
2017-08-18,121.500000,121.510002,119.070000,121.050003,120.423729,1128500
2017-08-21,120.809998,120.940002,119.220001,120.059998,119.438850,898800
2017-08-22,120.389999,121.419998,119.169998,120.320000,119.734901,1097700
