Date,Open,High,Low,Close,Adj Close,Volume
2017-03-27,61.369999,61.529999,60.689999,60.980000,52.406105,2440600
2017-03-28,60.799999,61.220001,60.560001,61.160000,52.560799,1554500
2017-03-29,61.009998,61.169998,60.590000,60.930000,52.363136,1430000
2017-03-30,60.680000,60.840000,60.169998,60.430000,51.933437,1374400
2017-03-31,60.340000,60.930000,60.230000,60.630001,52.105324,1176600
2017-04-03,60.459999,60.630001,59.889999,60.599998,52.079533,1669500
2017-04-04,60.509998,60.910000,60.389999,60.610001,52.088131,1227400
2017-04-05,60.709999,61.340000,60.520000,61.270000,52.655334,1567600
2017-04-06,61.099998,61.200001,60.700001,60.820000,52.268604,2061900
2017-04-07,61.049999,61.150002,60.320000,60.360001,51.873280,2516900
2017-04-10,60.410000,60.630001,60.139999,60.549999,52.036564,2063300
2017-04-11,60.470001,60.709999,60.049999,60.639999,52.113907,1867300
2017-04-12,60.500000,61.119999,60.410000,61.099998,52.509239,1431800
2017-04-13,61.099998,61.130001,60.430000,60.680000,52.148296,1469100
2017-04-17,60.860001,60.990002,60.619999,60.939999,52.371727,1709600
2017-04-18,60.950001,61.250000,60.770000,60.959999,52.388912,1621800
2017-04-19,60.910000,60.990002,60.240002,60.480000,51.976414,1716600
2017-04-20,60.480000,60.480000,59.610001,59.770000,51.366234,3188800
2017-04-21,59.810001,60.709999,59.759998,60.299999,51.821724,2712100
2017-04-24,60.290001,60.770000,59.880001,60.720001,52.182663,1890500
2017-04-25,60.490002,60.779999,60.299999,60.730000,52.191254,1374900
2017-04-26,60.709999,60.980000,60.439999,60.540001,52.027981,1580500
2017-04-27,60.549999,61.119999,60.500000,60.830002,52.277195,1167700
2017-04-28,60.730000,60.779999,60.380001,60.520000,52.010792,2859800
2017-05-01,60.549999,60.610001,60.160000,60.340000,51.856094,1637700
2017-05-02,60.910000,61.209999,60.349998,60.650002,52.122509,1515200
2017-05-03,60.660000,61.029999,60.610001,60.680000,52.148296,1849700
2017-05-04,60.500000,61.320000,60.500000,61.270000,52.655334,1782700
2017-05-05,61.509998,61.970001,61.459999,61.599998,52.938934,1702600
2017-05-08,61.680000,61.680000,61.150002,61.560001,52.904560,1175800
